gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,num_services,is_new_customer,CLV,avg_service_cost,high_risk_flag,churn_probability,segment,segment_names
0,0,1,0,65,1,1,2,1,1,1,0,1,0,2,1,0,99.35,6347.55,0,3,5,0,6457.75,16.558333333333334,0,0.13981620466686107,0,Champions
1,0,0,0,62,1,0,0,0,0,0,0,0,0,2,1,3,19.2,1123.65,0,3,1,0,1190.4,9.6,0,0.012509249038602493,2,Fence Sitters
1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,20.1,43.15,0,0,1,1,40.2,10.05,1,0.25079558665643475,2,Fence Sitters
1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,20.35,35.1,0,0,1,1,40.7,10.175,1,0.1937141089860729,2,Fence Sitters
1,0,1,1,55,1,1,0,0,0,0,0,0,0,2,1,3,25.65,1388.0,0,3,1,0,1410.75,12.825,0,0.008249303561354972,2,Fence Sitters
0,1,1,0,41,1,0,2,0,1,0,0,1,1,0,1,0,94.55,3851.45,0,2,4,0,3876.55,18.91,0,0.5295186785914652,0,Champions
1,0,1,1,17,1,1,2,1,0,1,0,1,1,0,1,0,104.2,1743.5,1,1,5,0,1771.4,17.366666666666667,0,0.5930825384271768,1,At Risk
1,0,0,0,30,1,0,2,0,0,0,1,1,1,1,1,2,94.4,2638.1,0,2,4,0,2832.0,18.880000000000003,0,0.31797162472574975,0,Champions
0,0,0,0,17,1,0,1,1,1,0,0,0,0,1,0,1,56.1,946.95,0,1,3,0,953.7,14.025,0,0.1231301117301922,2,Fence Sitters
1,0,1,1,16,1,0,1,1,1,0,1,0,1,2,0,2,68.25,1114.85,0,1,5,0,1092.0,11.375,0,0.01696102038772002,0,Champions
0,0,0,0,72,1,1,0,0,0,0,0,0,0,2,0,2,24.75,1777.6,0,3,1,0,1782.0,12.375,0,0.014292790013701937,2,Fence Sitters
0,0,0,0,9,1,1,2,0,0,0,0,0,0,0,1,0,76.25,684.85,0,0,1,1,686.25,38.125,1,0.8146588044868863,1,At Risk
1,0,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,74.35,74.35,0,0,2,1,74.35,24.78333333333333,1,0.7887207999859039,1,At Risk
0,0,0,1,23,1,0,1,0,1,0,1,0,0,0,0,0,54.15,1312.45,0,1,3,0,1245.45,13.5375,0,0.1093864663272512,2,Fence Sitters
0,0,0,1,8,1,0,0,0,0,0,0,0,0,0,0,2,19.45,159.2,0,0,1,1,155.6,9.725,1,0.13425977416069523,2,Fence Sitters
0,0,1,1,19,0,0,1,1,1,0,0,0,0,0,1,1,34.95,610.2,0,1,2,0,664.0500000000001,11.65,0,0.1471509185118647,2,Fence Sitters
1,0,0,0,7,1,1,1,1,0,0,0,0,0,0,1,0,53.65,404.35,0,0,2,1,375.55,17.883333333333333,1,0.36818512082065985,1,At Risk
0,1,0,0,1,1,0,2,0,0,0,0,0,0,0,1,0,69.65,69.65,1,0,1,1,69.65,34.825,1,0.9413503047453768,1,At Risk
0,0,0,0,61,1,1,2,1,0,1,0,1,1,1,0,0,104.0,6363.45,0,3,5,0,6344.0,17.333333333333332,0,0.5150208163023616,0,Champions
1,0,1,0,57,1,0,1,1,1,0,1,1,0,2,1,3,70.35,4124.65,0,3,5,0,4009.95,11.725,0,0.015584427282112673,0,Champions
0,0,0,0,9,1,0,2,0,0,0,0,0,1,0,1,0,80.8,713.1,1,0,2,1,727.1999999999999,26.933333333333334,1,0.8816983100671523,1,At Risk
0,0,0,1,15,1,0,1,1,0,1,0,0,1,1,0,1,64.85,950.75,0,1,4,0,972.75,12.97,0,0.06003601525748096,0,Champions
1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,19.65,19.65,0,0,1,1,19.65,9.825,1,0.6258745431276408,1,At Risk
1,0,1,0,12,1,0,1,0,0,0,0,0,0,0,0,2,45.9,505.95,0,0,1,1,550.8,22.95,1,0.3948377864230298,2,Fence Sitters
0,0,0,0,54,1,0,0,0,0,0,0,0,0,2,0,1,20.0,1149.65,0,3,1,0,1080.0,10.0,0,0.020356047215963572,2,Fence Sitters
0,0,1,1,4,1,0,1,0,0,0,0,0,0,0,0,0,44.8,169.65,0,0,1,1,179.2,22.4,1,0.5732371534290522,1,At Risk
1,0,0,0,7,1,0,2,0,0,0,0,1,0,0,1,1,80.3,526.7,1,0,2,1,562.1,26.766666666666666,1,0.8506263232432365,1,At Risk
1,0,1,0,20,1,0,0,0,0,0,0,0,0,1,0,1,20.35,393.15,0,1,1,0,407.0,10.175,0,0.04706556943426734,2,Fence Sitters
1,0,0,1,26,0,0,1,1,0,0,1,0,1,0,0,1,45.8,1147.0,0,2,3,0,1190.8,11.45,0,0.17064468600115856,2,Fence Sitters
0,1,1,0,36,1,1,2,0,0,0,0,0,1,0,1,0,84.1,3021.6,1,2,2,0,3027.6,28.03333333333333,0,0.7238205964779401,1,At Risk
1,0,1,0,53,1,1,2,0,1,1,1,1,1,1,1,2,108.95,5718.2,0,3,6,0,5774.35,15.564285714285717,0,0.2503732233293779,0,Champions
0,0,0,0,3,1,0,1,0,0,0,1,1,1,0,1,0,69.35,191.35,1,0,4,1,208.05,13.87,1,0.3803756936610554,1,At Risk
1,0,0,0,68,0,0,1,1,1,1,1,1,1,2,0,3,64.35,4539.6,0,3,6,0,4375.799999999999,9.19285714285714,0,0.0235632125578942,0,Champions
0,0,1,1,72,1,1,1,1,1,1,1,1,1,2,1,3,90.8,6397.6,0,3,7,0,6537.599999999999,11.35,0,0.011723874282391645,0,Champions
0,0,0,0,12,1,1,0,0,0,0,0,0,0,1,0,3,24.95,280.4,0,0,1,1,299.4,12.475,0,0.1273193311575911,2,Fence Sitters
1,1,1,1,34,1,1,2,0,1,0,0,0,0,0,1,1,79.6,2718.3,1,2,2,0,2706.4,26.53333333333333,0,0.3170195718319531,1,At Risk
1,0,1,0,68,1,1,2,1,1,0,0,0,0,2,1,2,84.7,5711.05,0,3,3,0,5759.6,21.175,0,0.02204706377251275,0,Champions
1,0,0,1,50,1,0,1,1,0,1,1,1,0,1,1,3,70.8,3478.15,0,3,5,0,3540.0,11.8,0,0.046092942440286944,0,Champions
1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,36.45,36.45,1,0,1,1,36.45,18.225,1,0.9243179697660676,1,At Risk
1,1,0,0,41,1,1,2,0,1,1,0,1,1,0,1,0,104.4,4133.95,0,2,5,0,4280.400000000001,17.400000000000002,0,0.5619145178738147,0,Champions
0,1,1,0,30,1,1,2,0,0,0,1,1,1,0,1,0,101.5,2917.65,0,2,4,0,3045.0,20.3,0,0.4040642546991483,0,Champions
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,54.3,54.3,0,0,2,1,54.3,18.1,1,0.5607006021460244,1,At Risk
0,1,1,1,29,1,1,2,0,0,1,0,1,1,0,1,0,103.95,2964.8,0,2,4,0,3014.55,20.79,0,0.5237874901439923,0,Champions
1,0,1,1,23,1,1,1,1,1,1,1,1,1,2,1,3,91.1,2198.3,0,1,7,0,2095.3,11.3875,0,0.020828134475285687,0,Champions
0,0,0,1,60,1,0,0,0,0,0,0,0,0,2,0,1,19.95,1189.9,0,3,1,0,1197.0,9.975,0,0.019757915268590887,2,Fence Sitters
1,0,1,0,72,1,1,0,0,0,0,0,0,0,2,0,3,26.45,1914.5,0,3,1,0,1904.4,13.225,0,0.008379953268586374,2,Fence Sitters
0,0,0,1,22,1,0,2,0,1,1,0,1,0,0,1,0,89.4,2001.5,1,1,4,0,1966.8,17.880000000000003,0,0.6176475673267247,1,At Risk
0,0,0,0,72,1,0,1,1,1,1,1,1,0,2,1,2,75.1,5336.35,0,3,6,0,5407.2,10.728571428571428,0,0.008192468413448818,0,Champions
1,1,0,0,66,1,1,2,0,1,1,0,1,1,1,0,2,108.1,7238.6,0,3,5,0,7134.599999999999,18.016666666666666,0,0.22129803104490076,0,Champions
1,0,1,0,72,1,1,2,0,1,1,1,1,1,2,1,0,110.15,7998.8,0,3,6,0,7930.8,15.735714285714286,0,0.06230635405031667,0,Champions
1,1,1,0,47,1,1,2,1,0,0,0,0,0,0,0,0,80.35,3825.85,1,2,2,0,3776.45,26.78333333333333,0,0.2823219811879785,0,Champions
1,0,0,0,51,1,1,2,0,1,1,1,1,1,1,1,0,111.5,5703.25,0,3,6,0,5686.5,15.928571428571429,0,0.27343996532044595,0,Champions
1,0,1,1,70,1,1,2,0,1,1,0,1,1,1,1,0,106.5,7397.0,0,3,5,0,7455.0,17.75,0,0.1695327461908076,0,Champions
0,0,0,0,9,1,0,0,0,0,0,0,0,0,1,1,0,19.9,164.6,0,0,1,1,179.1,9.95,0,0.07741920945979175,2,Fence Sitters
0,0,1,1,59,1,1,2,1,1,0,1,1,1,2,1,1,111.1,6555.2,0,3,6,0,6554.9,15.87142857142857,0,0.08308298308525473,0,Champions
0,0,0,1,3,1,0,1,0,0,0,1,1,1,0,0,1,70.7,225.65,0,0,4,1,212.1,14.14,1,0.32586770268704096,1,At Risk
0,1,1,0,38,0,0,1,0,0,0,0,0,0,0,1,0,24.85,955.75,0,2,0,0,944.3,24.85,0,0.511488233093315,2,Fence Sitters
1,0,0,0,37,1,1,2,1,1,1,0,0,0,0,0,2,91.2,3382.3,0,2,4,0,3374.4,18.24,0,0.20783938577546304,0,Champions
0,0,0,0,37,1,0,1,1,1,1,1,0,0,2,0,2,65.6,2313.8,0,2,5,0,2427.2,10.933333333333332,0,0.026306324624357683,0,Champions
1,1,1,0,24,0,0,1,0,0,1,0,0,1,0,1,3,40.65,933.3,1,1,2,0,975.6,13.55,0,0.3772025058946895,2,Fence Sitters
1,0,1,1,14,1,0,1,1,1,0,1,0,0,0,0,2,59.45,780.85,0,1,4,0,832.3000000000001,11.89,0,0.09861516639007498,2,Fence Sitters
0,0,1,0,72,1,1,2,1,1,0,1,1,1,2,1,3,109.95,7852.4,0,3,6,0,7916.400000000001,15.707142857142856,0,0.06933530226674667,0,Champions
0,0,1,0,53,0,0,1,0,1,1,1,1,1,1,1,0,60.45,3184.25,1,3,5,0,3203.8500000000004,10.075,0,0.10662416665572746,0,Champions
1,0,1,0,8,1,1,2,0,0,0,0,0,1,0,1,0,84.9,764.95,1,0,2,1,679.2,28.3,1,0.8351512913945013,1,At Risk
0,0,1,1,72,0,0,1,1,1,1,0,0,0,2,0,3,38.5,2763.0,0,3,3,0,2772.0,9.625,0,0.006663454331217844,2,Fence Sitters
1,1,1,0,17,1,1,2,0,0,0,0,1,1,0,1,0,92.55,1614.7,0,1,3,0,1573.35,23.1375,0,0.6620681272445176,1,At Risk
1,0,1,1,2,1,0,2,0,1,0,0,0,0,0,1,2,73.55,145.4,1,0,2,1,147.1,24.516666666666666,1,0.6907308831233347,1,At Risk
1,0,1,0,8,1,0,0,0,0,0,0,0,0,0,0,2,20.15,156.25,1,0,1,1,161.2,10.075,1,0.22944135532448073,2,Fence Sitters
1,0,1,0,48,0,0,1,0,1,1,0,0,0,1,0,1,34.7,1604.5,1,2,2,0,1665.6,11.566666666666668,0,0.0801194135163897,2,Fence Sitters
1,0,0,0,10,1,1,0,0,0,0,0,0,0,0,1,1,24.5,270.15,0,0,1,1,245.0,12.25,1,0.2697421141444793,2,Fence Sitters
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,20.6,20.6,0,0,1,1,20.6,10.3,1,0.5465123665984496,1,At Risk
1,0,0,0,29,1,0,1,1,0,1,1,0,0,1,0,3,58.0,1734.5,0,2,4,0,1682.0,11.6,0,0.04407790072142058,0,Champions
1,1,1,1,65,1,1,2,0,1,1,0,1,1,1,1,0,107.45,7047.5,0,3,5,0,6984.25,17.908333333333335,0,0.18744306437454844,0,Champions
1,0,0,0,8,1,1,1,1,1,1,0,0,0,0,1,2,65.5,573.15,0,0,4,1,524.0,13.1,1,0.09511973945969845,0,Champions
0,0,1,0,61,1,1,0,0,0,0,0,0,0,2,0,2,25.45,1538.6,0,3,1,0,1552.45,12.725,0,0.016427775143981933,2,Fence Sitters
1,1,0,0,45,1,1,2,0,0,1,0,1,1,1,1,2,100.15,4459.8,0,2,4,0,4506.75,20.03,0,0.37845437670887694,0,Champions
0,0,1,1,72,1,1,2,0,1,1,0,1,1,1,1,3,104.45,7459.0,0,3,5,0,7520.400000000001,17.408333333333335,0,0.20737614336301663,0,Champions
0,0,1,1,12,1,0,0,0,0,0,0,0,0,0,1,0,21.15,306.05,0,0,1,1,253.8,10.575,1,0.13033999457938247,2,Fence Sitters
0,0,0,0,7,1,1,2,0,0,0,0,1,1,0,0,0,96.2,639.7,0,0,3,1,673.4,24.05,1,0.9662079495256549,1,At Risk
0,0,0,0,9,1,0,1,0,0,0,0,0,0,0,1,1,44.4,348.15,0,0,1,1,399.6,22.2,1,0.6960650191684684,1,At Risk
1,1,1,0,43,1,1,2,0,0,1,1,1,1,1,1,0,107.55,4533.9,1,2,5,0,4624.65,17.925,0,0.45932237086666267,0,Champions
0,0,1,1,58,1,1,2,0,0,1,1,0,1,2,0,2,94.35,5563.65,0,3,4,0,5472.299999999999,18.87,0,0.08578869646769041,0,Champions
0,1,1,0,16,1,1,2,0,0,1,0,1,1,0,1,0,98.75,1587.55,1,1,4,0,1580.0,19.75,0,0.8443206554902757,1,At Risk
0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,20.3,40.25,0,0,1,1,40.6,10.15,1,0.2238592436651154,2,Fence Sitters
1,0,1,0,8,1,0,2,0,1,1,0,1,1,0,0,0,101.15,842.9,1,0,5,1,809.2,16.858333333333334,1,0.8106549254960528,1,At Risk
1,0,1,0,40,1,1,2,1,0,1,0,1,1,1,0,2,105.75,4228.55,0,2,5,0,4230.0,17.625,0,0.38802588909408225,0,Champions
0,0,0,0,9,1,1,2,1,0,0,0,0,0,0,1,0,81.15,784.45,0,0,2,1,730.35,27.05,1,0.4828051153873474,1,At Risk
0,0,0,0,41,1,0,2,0,1,0,1,1,0,1,1,0,89.55,3729.75,0,2,4,0,3671.55,17.91,0,0.0930525034122596,0,Champions
1,0,0,0,26,1,0,1,0,1,1,0,0,0,0,1,3,54.75,1406.9,0,2,3,0,1423.5,13.6875,0,0.19544794687217804,2,Fence Sitters
1,0,1,0,33,1,0,1,0,1,0,1,0,0,1,1,3,53.75,1857.3,0,2,3,0,1773.75,13.4375,0,0.07460052286571665,2,Fence Sitters
0,0,1,1,68,1,0,2,0,1,1,1,1,1,1,0,3,105.75,7322.5,0,3,6,0,7191.0,15.107142857142858,0,0.20692418953387534,0,Champions
1,1,1,0,65,1,0,2,0,1,1,1,1,1,2,1,3,105.85,6725.5,0,3,6,0,6880.25,15.12142857142857,0,0.13646757957063368,0,Champions
0,0,0,0,55,1,0,1,0,1,0,1,0,1,1,1,0,64.2,3627.3,0,3,4,0,3531.0,12.84,0,0.05699703277095962,0,Champions
0,0,0,0,20,1,1,2,0,0,1,0,1,0,0,1,0,88.7,1761.45,1,1,3,0,1774.0,22.175,0,0.7173188739779393,1,At Risk
0,0,0,0,19,1,0,2,0,0,0,1,0,1,1,1,3,87.7,1725.95,0,1,3,0,1666.3,21.925,0,0.1411550869441109,0,Champions
1,0,0,0,45,1,1,2,0,0,1,0,0,1,0,1,3,89.3,4192.15,0,2,3,0,4018.5,22.325,0,0.4777064670410236,0,Champions
1,0,1,1,70,1,0,0,0,0,0,0,0,0,2,1,3,20.15,1411.2,0,3,1,0,1410.5,10.075,0,0.005052806625097036,2,Fence Sitters
1,0,0,0,2,1,0,2,0,0,0,0,1,0,0,1,0,79.75,164.5,1,0,2,1,159.5,26.58333333333333,1,0.8930766808254201,1,At Risk
1,0,0,0,27,1,1,2,0,0,0,0,1,1,0,1,1,94.55,2724.6,1,2,3,0,2552.85,23.6375,0,0.8077711411900579,1,At Risk
1,0,1,0,12,1,0,0,0,0,0,0,0,0,2,1,0,20.05,264.55,0,0,1,1,240.6,10.025,0,0.029783021898982676,2,Fence Sitters
0,0,0,1,72,0,0,1,1,1,1,1,1,1,2,0,3,67.2,4671.7,0,3,6,0,4838.400000000001,9.6,0,0.011234104515934573,0,Champions
0,0,0,0,12,1,1,2,0,0,0,0,1,1,0,0,0,94.55,1173.55,0,0,3,1,1134.6,23.6375,1,0.9125678981695228,1,At Risk
1,1,0,0,5,1,0,2,0,0,0,0,0,0,0,1,1,69.05,318.5,1,0,1,1,345.25,34.525,1,0.7222908547276302,1,At Risk
0,1,1,0,71,1,1,2,1,1,1,0,1,1,0,1,0,107.5,7713.55,0,3,6,0,7632.5,15.357142857142858,0,0.34967458197507173,0,Champions
0,1,0,0,35,1,0,1,0,0,1,1,1,1,1,1,0,73.0,2471.25,0,2,5,0,2555.0,12.166666666666666,0,0.07161588705404728,0,Champions
0,0,1,1,70,1,1,2,1,1,1,1,1,1,2,0,3,114.75,7842.3,0,3,7,0,8032.5,14.34375,0,0.1753788050274382,0,Champions
1,0,0,0,31,1,1,2,0,0,0,0,0,0,0,1,0,76.05,2227.8,0,2,1,0,2357.55,38.025,0,0.7149596480621823,1,At Risk
0,0,1,1,52,1,1,2,0,0,1,1,0,1,2,1,2,96.25,4990.25,1,3,4,0,5005.0,19.25,0,0.13118216619971954,0,Champions
0,1,0,0,37,1,1,2,0,0,1,0,1,1,0,1,0,101.1,3744.05,1,2,4,0,3740.7,20.22,0,0.7461999913599427,1,At Risk
0,0,0,0,69,1,1,2,0,1,0,1,1,1,1,1,2,104.7,7220.35,1,3,5,0,7224.3,17.45,0,0.5544043846259681,0,Champions
0,1,1,0,30,1,1,2,0,0,0,0,0,0,0,0,1,77.9,2351.45,0,2,1,0,2337.0,38.95,0,0.7125964001882547,1,At Risk
1,0,0,0,33,1,1,2,1,0,0,0,0,1,0,1,0,90.65,2989.6,0,2,3,0,2991.4500000000003,22.6625,0,0.36639127290240314,0,Champions
0,1,1,0,54,1,1,2,0,1,1,1,1,1,2,1,0,110.45,6077.75,0,3,6,0,5964.3,15.778571428571428,0,0.20272841055548937,0,Champions
1,0,0,0,59,1,1,1,1,0,0,1,0,1,1,0,2,68.7,4070.95,0,3,4,0,4053.3,13.74,0,0.04074313833467207,0,Champions
0,1,0,0,55,0,0,1,1,1,0,0,1,0,0,1,0,44.85,2479.05,0,3,3,0,2466.75,11.2125,0,0.4540757493398957,2,Fence Sitters
0,1,1,0,69,0,0,1,0,0,1,0,0,0,1,1,3,29.8,2134.3,0,3,1,0,2056.2000000000003,14.9,0,0.06630583361397789,2,Fence Sitters
1,0,0,0,66,1,1,2,0,1,0,0,1,0,1,1,2,88.9,6000.1,0,3,3,0,5867.400000000001,22.225,0,0.21659074319037655,0,Champions
0,0,1,1,37,1,0,1,1,0,1,1,0,0,1,1,1,58.75,2203.1,0,2,4,0,2173.75,11.75,0,0.038556085294571205,0,Champions
0,1,1,0,9,1,0,0,0,0,0,0,0,0,1,0,3,19.85,183.15,0,0,1,1,178.65,9.925,0,0.048159011331215744,2,Fence Sitters
0,0,1,1,69,1,1,1,1,0,1,1,1,1,2,0,2,86.9,6194.1,0,3,6,0,5996.1,12.414285714285716,0,0.02595510836471185,0,Champions
0,0,0,0,10,1,0,1,0,1,0,0,1,0,0,1,1,59.65,638.95,0,0,3,1,596.5,14.9125,1,0.43220374774926157,1,At Risk
0,0,0,1,40,1,0,1,1,1,0,0,0,0,0,1,1,55.25,2139.2,1,2,3,0,2210.0,13.8125,0,0.11597692397109788,2,Fence Sitters
0,0,0,1,13,1,0,1,0,0,0,0,1,1,0,0,3,66.4,831.75,0,1,3,0,863.2,16.6,0,0.30588603043126006,1,At Risk
1,0,0,0,6,1,1,2,0,1,0,0,1,0,0,1,0,90.1,521.3,1,0,3,1,540.5999999999999,22.525,1,0.7882861403711091,1,At Risk
1,0,1,1,69,1,0,0,0,0,0,0,0,0,2,0,2,20.15,1337.5,0,3,1,0,1390.35,10.075,0,0.007830771525261373,2,Fence Sitters
1,1,1,0,66,1,1,2,0,1,1,1,1,1,1,1,3,108.1,7181.95,0,3,6,0,7134.599999999999,15.44285714285714,0,0.24201074604045517,0,Champions
0,0,0,0,11,1,1,1,0,0,1,0,0,0,0,0,0,53.75,608.0,1,0,2,1,591.25,17.916666666666668,1,0.8370143215652096,1,At Risk
0,0,1,1,46,1,0,1,1,0,1,1,0,0,1,0,1,56.9,2560.1,0,2,4,0,2617.4,11.38,0,0.042508199651439,0,Champions
1,0,0,0,6,1,0,2,0,0,0,0,1,1,0,0,0,89.3,577.6,1,0,3,1,535.8,22.325,1,0.8677977851462707,1,At Risk
1,0,1,1,56,1,1,2,1,0,1,1,1,1,0,1,1,109.6,5953.0,0,3,6,0,6137.599999999999,15.657142857142857,0,0.22325198508405517,0,Champions
0,0,1,1,70,1,1,0,0,0,0,0,0,0,2,0,3,25.15,1790.15,0,3,1,0,1760.5,12.575,0,0.0087530993133735,2,Fence Sitters
1,0,1,1,33,1,1,1,0,0,1,1,1,1,1,1,0,79.15,2531.4,0,2,5,0,2611.9500000000003,13.191666666666668,0,0.11493356265426093,0,Champions
1,0,1,1,72,1,1,1,1,1,0,1,0,0,2,0,3,66.75,4760.3,0,3,4,0,4806.0,13.35,0,0.007100809137494308,0,Champions
1,0,1,0,3,1,1,2,0,0,0,0,1,1,0,1,0,95.2,292.85,1,0,3,1,285.6,23.8,1,0.8640607215423859,1,At Risk
1,0,0,1,19,1,0,1,0,0,0,1,0,0,0,0,1,48.8,953.65,0,1,2,0,927.2,16.266666666666666,0,0.24721481598870207,2,Fence Sitters
1,1,0,0,5,0,0,1,0,0,0,0,1,1,0,0,0,45.7,198.0,1,0,2,1,228.5,15.233333333333334,1,0.7702744490430159,1,At Risk
1,0,1,0,71,1,0,1,0,1,1,1,1,1,2,1,3,80.7,5705.05,0,3,6,0,5729.7,11.528571428571428,0,0.012579090507053664,0,Champions
0,0,1,0,8,1,0,2,1,0,0,0,0,0,0,1,0,74.5,609.9,1,0,2,1,596.0,24.83333333333333,1,0.6539510473590859,1,At Risk
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,20.55,20.55,0,0,1,1,20.55,10.275,1,0.3331147601922105,2,Fence Sitters
1,0,0,0,1,1,0,2,0,0,0,0,1,0,0,1,0,79.65,79.65,1,0,2,1,79.65,26.55,1,0.9468737134868038,1,At Risk
1,0,0,0,61,1,1,2,1,1,1,1,1,1,1,1,1,115.1,6993.65,0,3,7,0,7021.099999999999,14.3875,0,0.19075119160419357,0,Champions
1,0,1,1,71,0,0,1,1,1,0,1,1,1,2,0,2,59.7,4122.65,0,3,5,0,4238.7,9.95,0,0.008750948903160851,0,Champions
1,0,1,0,68,1,1,2,0,1,1,0,0,0,1,0,3,86.45,5762.95,0,3,3,0,5878.6,21.6125,0,0.12783757091733777,0,Champions
0,0,0,0,46,0,0,1,0,0,1,1,0,0,1,0,3,33.7,1537.85,0,2,2,0,1550.2,11.233333333333334,0,0.02722312250641048,2,Fence Sitters
0,0,0,0,33,1,1,2,1,0,0,0,0,0,1,0,2,80.1,2603.3,0,2,2,0,2643.3,26.7,0,0.10824971260189523,2,Fence Sitters
1,0,1,1,53,1,1,2,1,1,1,1,0,1,2,1,2,104.05,5566.4,0,3,6,0,5514.65,14.864285714285714,0,0.04406161022565476,0,Champions
1,1,1,0,50,1,1,2,1,1,1,0,1,1,0,0,2,108.75,5431.9,0,3,6,0,5437.5,15.535714285714286,0,0.36000180961270567,0,Champions
1,0,0,0,57,0,0,1,1,0,1,1,0,0,1,1,3,41.1,2258.25,0,3,3,0,2342.7000000000003,10.275,0,0.03543509212489698,2,Fence Sitters
1,0,1,1,54,1,0,0,0,0,0,0,0,0,2,1,2,20.35,1092.35,0,3,1,0,1098.9,10.175,0,0.012986752727745887,2,Fence Sitters
1,1,1,0,60,1,1,2,0,1,1,0,1,1,0,1,0,105.9,6401.25,0,3,5,0,6354.0,17.650000000000002,0,0.5313825868324067,0,Champions
1,1,1,0,28,1,1,2,0,0,0,1,1,1,0,1,3,101.3,2812.2,1,2,4,0,2836.4,20.26,0,0.28010103619493065,0,Champions
1,0,1,1,1,1,0,2,0,0,0,0,1,0,0,1,1,80.05,80.05,1,0,2,1,80.05,26.683333333333334,1,0.9005183547671206,1,At Risk
0,0,1,1,29,1,1,2,0,0,1,0,0,1,0,1,0,89.2,2698.35,1,2,3,0,2586.8,22.3,0,0.46969552713966556,1,At Risk
1,0,1,1,10,1,0,1,0,1,0,1,0,1,0,1,0,65.5,616.9,0,0,4,1,655.0,13.1,1,0.10591100453600352,0,Champions
0,0,0,1,43,0,0,1,1,1,1,0,0,0,0,1,0,40.45,1912.85,0,2,3,0,1739.35,10.1125,0,0.2119356009679686,2,Fence Sitters
0,1,1,0,13,1,0,2,0,0,0,0,0,0,0,0,2,70.45,849.1,0,1,1,0,915.85,35.225,0,0.4637458296079226,1,At Risk
1,0,1,0,43,1,0,1,1,0,1,1,1,1,2,1,0,78.8,3460.3,0,2,6,0,3388.4,11.257142857142856,0,0.02739700697837802,0,Champions
0,0,1,1,19,1,1,2,0,0,0,0,0,1,0,1,0,83.65,1465.75,1,1,2,0,1589.35,27.883333333333336,0,0.6373357470497956,1,At Risk
0,0,1,1,1,1,0,2,0,0,0,0,1,1,0,1,0,90.1,90.1,0,0,3,1,90.1,22.525,1,0.8419045555141675,1,At Risk
1,0,0,0,69,1,0,1,1,0,1,1,1,1,2,1,3,82.45,5555.3,0,3,6,0,5689.05,11.778571428571428,0,0.025681645318876963,0,Champions
1,0,1,0,61,1,0,0,0,0,0,0,0,0,2,0,3,20.25,1278.8,0,3,1,0,1235.25,10.125,0,0.00977301199972199,2,Fence Sitters
0,0,1,0,43,1,1,1,1,1,0,1,0,0,0,0,2,66.25,2907.35,0,2,4,0,2848.75,13.25,0,0.11276087015062713,0,Champions
1,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,2,19.5,146.3,1,0,1,1,117.0,9.75,1,0.22691104189040598,2,Fence Sitters
0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,51.25,51.25,1,0,2,1,51.25,17.083333333333332,1,0.5954281873058237,1,At Risk
0,0,1,0,56,1,0,2,0,0,0,0,1,1,0,0,1,89.7,4952.95,0,3,3,0,5023.2,22.425,0,0.7388427427551729,1,At Risk
1,0,1,0,70,0,0,1,1,1,1,1,1,1,2,0,2,64.55,4504.9,0,3,6,0,4518.5,9.221428571428572,0,0.03544707006137324,0,Champions
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,45.6,45.6,1,0,1,1,45.6,22.8,1,0.8705076100674748,1,At Risk
0,0,1,1,49,1,1,2,0,1,1,0,1,0,1,1,0,93.65,4520.15,0,3,4,0,4588.85,18.73,0,0.24365690825551123,0,Champions
1,0,0,0,6,1,0,1,0,0,0,1,0,0,0,1,2,49.65,267.35,1,0,2,1,297.9,16.55,1,0.41688154145763695,1,At Risk
1,0,1,1,32,1,0,1,1,1,1,1,0,1,2,0,1,73.6,2316.85,0,2,6,0,2355.2,10.514285714285714,0,0.02373712419809778,0,Champions
1,1,1,0,72,1,1,2,1,0,1,1,1,1,2,1,1,109.75,8075.35,0,3,6,0,7902.0,15.678571428571429,0,0.019746544344415293,0,Champions
0,0,0,1,37,1,0,1,1,1,0,1,0,0,2,0,3,61.45,2302.35,0,2,4,0,2273.65,12.29,0,0.026356387893618504,0,Champions
1,0,1,0,69,1,0,2,1,1,0,1,1,1,1,1,3,106.4,7251.9,0,3,6,0,7341.6,15.2,0,0.17358813431240142,0,Champions
1,0,1,0,26,1,0,1,0,1,1,1,1,1,0,0,2,81.9,2078.55,0,2,6,0,2129.4,11.7,0,0.1456874116363019,0,Champions
